;HorizontalDatum:  UTMNAD83
;HorizontalZone:   10
;HorizontalUnits:  Meters
;VerticalDatum:    NAVD88
;VerticalUnits:    USSurveyFeet
;Filetype: bathmetry
;NumElements: 35676
631844.0000,4187002.0000,0.9313,2025,RMA,glc_tile
631846.0000,4187002.0000,0.9437,2025,RMA,glc_tile
631848.0000,4187002.0000,0.9514,2025,RMA,glc_tile
631850.0000,4187002.0000,0.9628,2025,RMA,glc_tile
631852.0000,4187002.0000,0.9718,2025,RMA,glc_tile
631854.0000,4187002.0000,0.9765,2025,RMA,glc_tile
631856.0000,4187002.0000,0.9740,2025,RMA,glc_tile
631858.0000,4187002.0000,0.9942,2025,RMA,glc_tile
631860.0000,4187002.0000,1.0081,2025,RMA,glc_tile
631862.0000,4187002.0000,1.0078,2025,RMA,glc_tile
631864.0000,4187002.0000,1.0243,2025,RMA,glc_tile
631866.0000,4187002.0000,1.0352,2025,RMA,glc_tile
631868.0000,4187002.0000,1.0404,2025,RMA,glc_tile
631870.0000,4187002.0000,1.0566,2025,RMA,glc_tile
631872.0000,4187002.0000,1.0698,2025,RMA,glc_tile
631874.0000,4187002.0000,1.0869,2025,RMA,glc_tile
631876.0000,4187002.0000,1.1012,2025,RMA,glc_tile
631878.0000,4187002.0000,1.1228,2025,RMA,glc_tile
631880.0000,4187002.0000,1.1645,2025,RMA,glc_tile
631882.0000,4187002.0000,1.1966,2025,RMA,glc_tile
631884.0000,4187002.0000,1.2180,2025,RMA,glc_tile
631886.0000,4187002.0000,1.2268,2025,RMA,glc_tile
631888.0000,4187002.0000,1.2278,2025,RMA,glc_tile
631890.0000,4187002.0000,1.2415,2025,RMA,glc_tile
631892.0000,4187002.0000,1.2385,2025,RMA,glc_tile
631894.0000,4187002.0000,1.2569,2025,RMA,glc_tile
631896.0000,4187002.0000,1.2594,2025,RMA,glc_tile
631898.0000,4187002.0000,1.2741,2025,RMA,glc_tile
631900.0000,4187002.0000,1.2870,2025,RMA,glc_tile
631902.0000,4187002.0000,1.3088,2025,RMA,glc_tile
631904.0000,4187002.0000,1.3200,2025,RMA,glc_tile
631906.0000,4187002.0000,1.3234,2025,RMA,glc_tile
631908.0000,4187002.0000,1.3346,2025,RMA,glc_tile
631910.0000,4187002.0000,1.3507,2025,RMA,glc_tile
631912.0000,4187002.0000,1.3645,2025,RMA,glc_tile
631914.0000,4187002.0000,1.3947,2025,RMA,glc_tile
631916.0000,4187002.0000,1.3923,2025,RMA,glc_tile
631918.0000,4187002.0000,1.4222,2025,RMA,glc_tile
631920.0000,4187002.0000,1.4347,2025,RMA,glc_tile
631922.0000,4187002.0000,1.4422,2025,RMA,glc_tile
631924.0000,4187002.0000,1.4540,2025,RMA,glc_tile
631926.0000,4187002.0000,1.4598,2025,RMA,glc_tile
631928.0000,4187002.0000,1.4689,2025,RMA,glc_tile
631930.0000,4187002.0000,1.4747,2025,RMA,glc_tile
631932.0000,4187002.0000,1.4858,2025,RMA,glc_tile
631934.0000,4187002.0000,1.4894,2025,RMA,glc_tile
631936.0000,4187002.0000,1.4907,2025,RMA,glc_tile
631938.0000,4187002.0000,1.4926,2025,RMA,glc_tile
631940.0000,4187002.0000,1.4930,2025,RMA,glc_tile
631942.0000,4187002.0000,1.5003,2025,RMA,glc_tile
631944.0000,4187002.0000,1.5129,2025,RMA,glc_tile
631946.0000,4187002.0000,1.5828,2025,RMA,glc_tile
631948.0000,4187002.0000,1.6101,2025,RMA,glc_tile
631950.0000,4187002.0000,1.6105,2025,RMA,glc_tile
631952.0000,4187002.0000,1.6078,2025,RMA,glc_tile
631954.0000,4187002.0000,1.3950,2025,RMA,glc_tile
631956.0000,4187002.0000,0.6418,2025,RMA,glc_tile
631958.0000,4187002.0000,-0.2672,2025,RMA,glc_tile
631960.0000,4187002.0000,-0.4983,2025,RMA,glc_tile
631962.0000,4187002.0000,-0.5021,2025,RMA,glc_tile
631964.0000,4187002.0000,-0.5006,2025,RMA,glc_tile
631966.0000,4187002.0000,-0.5079,2025,RMA,glc_tile
631968.0000,4187002.0000,-0.5095,2025,RMA,glc_tile
631970.0000,4187002.0000,-0.5181,2025,RMA,glc_tile
631972.0000,4187002.0000,-0.5298,2025,RMA,glc_tile
631974.0000,4187002.0000,-0.5264,2025,RMA,glc_tile
631976.0000,4187002.0000,-0.5268,2025,RMA,glc_tile
631978.0000,4187002.0000,-0.5220,2025,RMA,glc_tile
631980.0000,4187002.0000,-0.5278,2025,RMA,glc_tile
631982.0000,4187002.0000,-0.5243,2025,RMA,glc_tile
631984.0000,4187002.0000,-0.5210,2025,RMA,glc_tile
631986.0000,4187002.0000,-0.5156,2025,RMA,glc_tile
631988.0000,4187002.0000,-0.5196,2025,RMA,glc_tile
631990.0000,4187002.0000,-0.5119,2025,RMA,glc_tile
631992.0000,4187002.0000,-0.5023,2025,RMA,glc_tile
631994.0000,4187002.0000,-0.5151,2025,RMA,glc_tile
